id,datum,typ,betrag,kategorie,gegen_name,verwendungszweck,referenz_id,error_types
TX-00880,2025-01-20,DEBIT,530.74,dienstleister,SecureLock Systems Ltd.,Rechnung RE-2025-0150 SecureLock Systems Ltd.,INV-00099,
TX-00881,2025-01-28,DEBIT,12.50,sonstige,Postbank Berlin,Kontofuehrungsgebuehr 01/2025,,
TX-00882,2025-02-01,CREDIT,1511.00,miete,Edelgard Wulf,Miete 02/2025 EH-021,MIE-002,
TX-00883,2025-02-01,CREDIT,864.00,miete,Marliese Hermann,Miete 02/2025 EH-002,MIE-009,
TX-00884,2025-02-01,CREDIT,1460.00,miete,Alwine Sager,Miete 02/2025 EH-022,MIE-012,
TX-00885,2025-02-01,CREDIT,1583.00,miete,Kiara Mcintyre,Miete 02/2025 EH-010,MIE-013,
TX-00886,2025-02-01,CREDIT,2091.00,miete,Edeltraud Renner,Miete 02/2025 EH-029,MIE-017,
TX-00887,2025-02-01,CREDIT,1496.00,miete,Louise Ladeck,Miete 02/2025 EH-035,MIE-018,
TX-00888,2025-02-01,CREDIT,26.28,hausgeld,Josefine Nohlmans,"Hausgeld 02/2025 EH-007,EH-024",EIG-005,
TX-00889,2025-02-01,CREDIT,28.76,hausgeld,Winfried Ullmann,"Hausgeld 02/2025 EH-027,EH-026",EIG-006,
TX-00890,2025-02-01,CREDIT,33.57,hausgeld,Dominic Jacobs,"Hausgeld 02/2025 EH-023,EH-016",EIG-013,
TX-00891,2025-02-01,CREDIT,10.55,hausgeld,Dörte Kraus,Hausgeld 02/2025 EH-039,EIG-021,
TX-00892,2025-02-01,CREDIT,13.81,hausgeld,Willfried Harloff,Hausgeld 02/2025 EH-013,EIG-024,
TX-00893,2025-02-01,CREDIT,7.58,hausgeld,Silja Henschel,Hausgeld 02/2025 EH-020,EIG-026,
TX-00894,2025-02-01,CREDIT,17.43,hausgeld,Sükrü Aumann,Hausgeld 02/2025 EH-041,EIG-029,
TX-00895,2025-02-02,CREDIT,1676.00,miete,Julius Nette,Miete 02/2025 EH-025,MIE-001,
TX-00896,2025-02-02,CREDIT,2019.00,miete,Joanna Schäfer,Miete 02/2025 EH-049,MIE-003,
TX-00897,2025-02-02,CREDIT,1537.00,miete,Horst-Günter Zänker,Miete 02/2025 EH-051,MIE-004,
TX-00898,2025-02-02,CREDIT,1653.00,miete,Steffi Riehl,Miete 02/2025 EH-013,MIE-005,
TX-00899,2025-02-02,CREDIT,1256.00,miete,Chantal Täsche,Miete 02/2025 EH-045,MIE-006,
TX-00900,2025-02-02,CREDIT,1767.00,miete,David Jenkins,Miete 02/2025 EH-023,MIE-007,
TX-00901,2025-02-02,CREDIT,1070.00,miete,Ferenc Stahr,Miete 02/2025 EH-003,MIE-008,
TX-00902,2025-02-02,CREDIT,2404.00,miete,Hanna Schweitzer,Miete 02/2025 EH-034,MIE-015,
TX-00903,2025-02-02,CREDIT,1006.00,miete,Jörgen Seidel,Miete 02/2025 EH-050,MIE-019,
TX-00904,2025-02-02,CREDIT,2111.00,miete,Galina Wohlgemut,Miete 02/2025 EH-041,MIE-021,
TX-00905,2025-02-02,CREDIT,1330.00,miete,Anette Vogt,Miete Anette Vogt,MIE-024,
TX-00906,2025-02-02,CREDIT,983.00,miete,Kamil Trub,Miete 02/2025 EH-006,MIE-026,
TX-00907,2025-02-02,CREDIT,26.21,hausgeld,Anni Wagenknecht,"Hausgeld 02/2025 EH-048,EH-044",EIG-007,
TX-00908,2025-02-02,CREDIT,9.70,hausgeld,Horst Vollbrecht,"Hausgeld 02/2025 EH-002,EH-038",EIG-009,
TX-00909,2025-02-02,CREDIT,30.88,hausgeld,Caroline Bohlander,"Hausgeld 02/2025 EH-031,EH-035",EIG-011,
TX-00910,2025-02-03,CREDIT,1726.00,miete,Ewa Thies,Miete 02/2025 EH-046,MIE-010,
TX-00911,2025-02-03,CREDIT,1863.00,miete,Peggy Hein,Miete 02/2025 EH-016,MIE-011,
TX-00912,2025-02-03,CREDIT,1127.00,miete,Wilma Roht,Miete 02/2025 EH-039,MIE-014,
TX-00913,2025-02-03,CREDIT,901.00,miete,Magrit Mitschke,Miete 02/2025 EH-032,MIE-016,
TX-00914,2025-02-03,CREDIT,1925.00,miete,Anika Zimmer,Miete 02/2025 EH-042,MIE-020,
TX-00915,2025-02-03,CREDIT,1914.00,miete,Carsten Austermühle,Miete 02/2025 EH-031,MIE-022,
TX-00916,2025-02-03,CREDIT,4096.00,miete,Björn Weinhage,Miete 02/2025 EH-037,MIE-023,
TX-00917,2025-02-03,CREDIT,1206.00,miete,Jasmin Trub,Miete 02/2025 EH-019,MIE-025,
TX-00918,2025-02-03,CREDIT,34.35,hausgeld,Erdal Beckmann,"Hausgeld 02/2025 EH-043,EH-015",EIG-004,
TX-00919,2025-02-03,CREDIT,34.57,hausgeld,Wolfgang Hettner,"Hausgeld 02/2025 EH-034,EH-010",EIG-016,
TX-00920,2025-02-03,CREDIT,11.97,hausgeld,Gottlob Hahn,Hausgeld 02/2025 EH-040,EIG-023,
TX-00921,2025-02-03,CREDIT,13.95,hausgeld,Ingolf Röhricht,Hausgeld 02/2025 EH-014,EIG-027,
TX-00922,2025-02-03,CREDIT,12.32,hausgeld,Oswald Gröttner,Hausgeld 02/2025 EH-022,EIG-028,
TX-00923,2025-02-03,CREDIT,13.95,hausgeld,Jo Reuter,Hausgeld 02/2025 EH-051,EIG-032,
TX-00924,2025-02-04,CREDIT,32.51,hausgeld,Marcus Dowerg,"Hausgeld 02/2025 EH-037,EH-032",EIG-001,
TX-00925,2025-02-04,CREDIT,36.83,hausgeld,Arnulf Heintze,"Hausgeld 02/2025 EH-025,EH-049",EIG-003,
TX-00926,2025-02-04,CREDIT,33.86,hausgeld,Dunja Schacht,"Hausgeld 02/2025 EH-012,EH-028",EIG-008,
TX-00927,2025-02-04,CREDIT,11.33,hausgeld,Ingbert Nerger,"Hausgeld 02/2025 EH-052,EH-050",EIG-010,
TX-00928,2025-02-04,CREDIT,35.63,hausgeld,Kunigunda Ditschlerin,"Hausgeld 02/2025 EH-005,EH-036",EIG-012,
TX-00929,2025-02-04,CREDIT,21.60,hausgeld,Hulda Eckbauer,"Hausgeld 02/2025 EH-019,EH-009",EIG-014,
TX-00930,2025-02-04,CREDIT,27.48,hausgeld,Kranz Vermoegensverwaltung,"Hausgeld 02/2025 EH-011,EH-017",EIG-015,
TX-00931,2025-02-04,CREDIT,16.93,hausgeld,Mina Textor,Hausgeld 02/2025 EH-042,EIG-019,
TX-00932,2025-02-04,CREDIT,13.95,hausgeld,Dorothe Wulf,Hausgeld 02/2025 EH-046,EIG-030,
TX-00933,2025-02-04,CREDIT,13.46,hausgeld,Dörthe Hövel,Hausgeld 02/2025 EH-021,EIG-031,
TX-00934,2025-02-04,CREDIT,7.86,hausgeld,Xenia Conradi,Hausgeld 02/2025 EH-008,EIG-033,
TX-00935,2025-02-04,CREDIT,9.85,hausgeld,Harro Bloch,Hausgeld 02/2025 EH-004,EIG-034,
TX-00936,2025-02-04,CREDIT,8.36,hausgeld,Markus Fliegner,Hausgeld 02/2025 EH-006,EIG-035,
TX-00937,2025-02-05,CREDIT,37.61,hausgeld,Gertraud Holsten,"Hausgeld 02/2025 EH-047,EH-033",EIG-002,
TX-00938,2025-02-05,CREDIT,32.73,hausgeld,Osman Jacob,"Hausgeld 02/2025 EH-001,EH-030",EIG-017,
TX-00939,2025-02-05,CREDIT,1.63,hausgeld,Irmingard Margraf,Hausgeld 02/2025 EH-018,EIG-018,
TX-00940,2025-02-05,CREDIT,10.84,hausgeld,Ronald Kelley,Hausgeld 02/2025 EH-045,EIG-020,
TX-00941,2025-02-05,CREDIT,19.76,hausgeld,Tom Hartmann,Hausgeld 02/2025 EH-029,EIG-022,
TX-00942,2025-02-05,CREDIT,10.20,hausgeld,Hiltrud Speer,Hausgeld 02/2025 EH-003,EIG-025,
TX-00943,2025-02-09,DEBIT,315.35,dienstleister,Hausmeister Mueller GmbH,Rechnung R20250013 Hausmeister Mueller GmbH,INV-00102,
TX-00944,2025-02-19,DEBIT,714.00,dienstleister,Gaertnerei Gruener Daumen,Rechnung R20250061 Gaertnerei Gruener Daumen,INV-00104,
TX-00945,2025-02-20,DEBIT,1592.46,dienstleister,Dachdecker Richter,Rechnung R20250131 Dachdecker Richter,INV-00109,
TX-00946,2025-02-22,DEBIT,178.50,versorger,Vattenfall Europe Sales GmbH,Rechnung INV-2025-0094 Vattenfall Europe Sales GmbH,INV-00108,
TX-00947,2025-02-25,DEBIT,288.22,dienstleister,Sanitaer Schulze GmbH,Rechnung RE-2025-0170 Sanitaer Schulze GmbH,INV-00105,
TX-00948,2025-02-26,DEBIT,2058.11,dienstleister,TechClean International,Rechnung R20250166 TechClean International,INV-00111,
TX-00949,2025-02-28,DEBIT,12.50,sonstige,Postbank Berlin,Kontofuehrungsgebuehr 02/2025,,
TX-00950,2025-03-01,CREDIT,1511.00,miete,Edelgard Wulf,Miete 03/2025 EH-021,MIE-002,
TX-00951,2025-03-01,CREDIT,2019.00,miete,Joanna Schäfer,Miete 03/2025 EH-049,MIE-003,
TX-00952,2025-03-01,CREDIT,1537.00,miete,Horst-Günter Zänker,Miete 03/2025 EH-051,MIE-004,
TX-00953,2025-03-01,CREDIT,1127.00,miete,Wilma Roht,Miete 03/2025 EH-039,MIE-014,
TX-00954,2025-03-01,CREDIT,2404.00,miete,Hanna Schweitzer,Miete 03/2025 EH-034,MIE-015,
TX-00955,2025-03-01,CREDIT,1496.00,miete,Louise Ladeck,Miete 03/2025 EH-035,MIE-018,
TX-00956,2025-03-01,CREDIT,1925.00,miete,Anika Zimmer,Miete 03/2025 EH-042,MIE-020,
TX-00957,2025-03-01,CREDIT,1330.00,miete,Anette Vogt,Miete 03/2025 EH-009,MIE-024,
TX-00958,2025-03-01,CREDIT,983.00,miete,Kamil Trub,Miete 03/2025 EH-006,MIE-026,
TX-00959,2025-03-01,CREDIT,33.86,hausgeld,Dunja Schacht,"Hausgeld 03/2025 EH-012,EH-028",EIG-008,
TX-00960,2025-03-01,CREDIT,35.63,hausgeld,Kunigunda Ditschlerin,"Hausgeld 03/2025 EH-005,EH-036",EIG-012,
TX-00961,2025-03-01,CREDIT,34.57,hausgeld,Wolfgang Hettner,"Hausgeld 03/2025 EH-034,EH-010",EIG-016,
TX-00962,2025-03-01,CREDIT,12.32,hausgeld,Oswald Gröttner,Hausgeld 03/2025 EH-022,EIG-028,
TX-00963,2025-03-01,CREDIT,17.43,hausgeld,Sükrü Aumann,Hausgeld 03/2025 EH-041,EIG-029,
TX-00964,2025-03-01,CREDIT,8.36,hausgeld,Markus Fliegner,Hausgeld 03/2025 EH-006,EIG-035,
TX-00965,2025-03-01,DEBIT,249.90,versorger,Berliner Wasserbetriebe,Rechnung RE-2025-0098 Berliner Wasserbetriebe,INV-00113,
TX-00966,2025-03-02,CREDIT,1653.00,miete,Steffi Riehl,Miete 03/2025 EH-013,MIE-005,
TX-00967,2025-03-02,CREDIT,1256.00,miete,Chantal Täsche,Miete 03/2025 EH-045,MIE-006,
TX-00968,2025-03-02,CREDIT,864.00,miete,Marliese Hermann,Miete 03/2025 EH-002,MIE-009,
TX-00969,2025-03-02,CREDIT,1726.00,miete,Ewa Thies,Miete 03/2025 EH-046,MIE-010,
TX-00970,2025-03-02,CREDIT,1863.00,miete,Peggy Hein,Miete 03/2025 EH-016,MIE-011,
TX-00971,2025-03-02,CREDIT,1460.00,miete,Alwine Sager,Miete 03/2025 EH-022,MIE-012,
TX-00972,2025-03-02,CREDIT,1583.00,miete,Kiara Mcintyre,Miete 03/2025 EH-010,MIE-013,
TX-00973,2025-03-02,CREDIT,2091.00,miete,Edeltraud Renner,Miete 03/2025 EH-029,MIE-017,
TX-00974,2025-03-02,CREDIT,1006.00,miete,Jörgen Seidel,Miete 03/2025 EH-050,MIE-019,
TX-00975,2025-03-02,CREDIT,2111.00,miete,Galina Wohlgemut,Miete 03/2025 EH-041,MIE-021,
TX-00976,2025-03-02,CREDIT,1914.00,miete,Carsten Austermühle,Miete 03/2025 EH-031,MIE-022,
TX-00977,2025-03-02,CREDIT,36.83,hausgeld,Arnulf Heintze,"Hausgeld 03/2025 EH-025,EH-049",EIG-003,
TX-00978,2025-03-02,CREDIT,26.28,hausgeld,Josefine Nohlmans,"Hausgeld 03/2025 EH-007,EH-024",EIG-005,
TX-00979,2025-03-02,CREDIT,27.48,hausgeld,Kranz Vermoegensverwaltung,"Hausgeld 03/2025 EH-011,EH-017",EIG-015,
TX-00980,2025-03-02,CREDIT,10.55,hausgeld,Dörte Kraus,Hausgeld 03/2025 EH-039,EIG-021,
TX-00981,2025-03-02,CREDIT,13.81,hausgeld,Willfried Harloff,Hausgeld 03/2025 EH-013,EIG-024,
TX-00982,2025-03-02,CREDIT,10.20,hausgeld,Hiltrud Speer,Hausgeld 03/2025 EH-003,EIG-025,
TX-00983,2025-03-02,CREDIT,13.95,hausgeld,Ingolf Röhricht,Hausgeld 03/2025 EH-014,EIG-027,
TX-00984,2025-03-03,CREDIT,1676.00,miete,Julius Nette,Miete 03/2025 EH-025,MIE-001,
TX-00985,2025-03-03,CREDIT,1767.00,miete,David Jenkins,Miete 03/2025 EH-023,MIE-007,
TX-00986,2025-03-03,CREDIT,1070.00,miete,Ferenc Stahr,Miete 03/2025 EH-003,MIE-008,
TX-00987,2025-03-03,CREDIT,901.00,miete,Magrit Mitschke,Miete 03/2025 EH-032,MIE-016,
TX-00988,2025-03-03,CREDIT,4096.00,miete,Björn Weinhage,Miete 03/2025 EH-037,MIE-023,
TX-00989,2025-03-03,CREDIT,1206.00,miete,Jasmin Trub,Miete 03/2025 EH-019,MIE-025,
TX-00990,2025-03-03,CREDIT,28.76,hausgeld,Winfried Ullmann,"Hausgeld 03/2025 EH-027,EH-026",EIG-006,
TX-00991,2025-03-03,CREDIT,30.88,hausgeld,Caroline Bohlander,"Hausgeld 03/2025 EH-031,EH-035",EIG-011,
TX-00992,2025-03-03,CREDIT,33.57,hausgeld,Dominic Jacobs,"Hausgeld 03/2025 EH-023,EH-016",EIG-013,
TX-00993,2025-03-03,CREDIT,19.76,hausgeld,Tom Hartmann,Hausgeld 03/2025 EH-029,EIG-022,
TX-00994,2025-03-03,CREDIT,13.95,hausgeld,Dorothe Wulf,Hausgeld 03/2025 EH-046,EIG-030,
TX-00995,2025-03-03,CREDIT,13.95,hausgeld,Jo Reuter,Hausgeld 03/2025 EH-051,EIG-032,
TX-00996,2025-03-04,CREDIT,34.35,hausgeld,Erdal Beckmann,"Hausgeld 03/2025 EH-043,EH-015",EIG-004,
TX-00997,2025-03-04,CREDIT,9.70,hausgeld,Horst Vollbrecht,"Hausgeld 03/2025 EH-002,EH-038",EIG-009,
TX-00998,2025-03-04,CREDIT,21.60,hausgeld,Hulda Eckbauer,"Hausgeld 03/2025 EH-019,EH-009",EIG-014,
TX-00999,2025-03-04,CREDIT,32.73,hausgeld,Osman Jacob,"Hausgeld 03/2025 EH-001,EH-030",EIG-017,
TX-01000,2025-03-04,CREDIT,1.63,hausgeld,Irmingard Margraf,Hausgeld 03/2025 EH-018,EIG-018,
TX-01001,2025-03-04,CREDIT,16.93,hausgeld,Mina Textor,Hausgeld 03/2025 EH-042,EIG-019,
TX-01002,2025-03-04,CREDIT,10.84,hausgeld,Ronald Kelley,Hausgeld 03/2025 EH-045,EIG-020,
TX-01003,2025-03-04,CREDIT,13.46,hausgeld,Dörthe Hövel,Hausgeld 03/2025 EH-021,EIG-031,
TX-01004,2025-03-04,CREDIT,7.86,hausgeld,Xenia Conradi,Hausgeld 03/2025 EH-008,EIG-033,
TX-01005,2025-03-05,CREDIT,32.51,hausgeld,Marcus Dowerg,"Hausgeld 03/2025 EH-037,EH-032",EIG-001,
TX-01006,2025-03-05,CREDIT,37.61,hausgeld,Gertraud Holsten,"Hausgeld 03/2025 EH-047,EH-033",EIG-002,
TX-01007,2025-03-05,CREDIT,26.21,hausgeld,Anni Wagenknecht,"Hausgeld 03/2025 EH-048,EH-044",EIG-007,
TX-01008,2025-03-05,CREDIT,11.33,hausgeld,Ingbert Nerger,"Hausgeld 03/2025 EH-052,EH-050",EIG-010,
TX-01009,2025-03-05,CREDIT,11.97,hausgeld,Gottlob Hahn,Hausgeld 03/2025 EH-040,EIG-023,
TX-01010,2025-03-05,CREDIT,7.58,hausgeld,Silja Henschel,Hausgeld 03/2025 EH-020,EIG-026,
TX-01011,2025-03-05,CREDIT,9.85,hausgeld,Harro Bloch,Hausgeld 03/2025 EH-004,EIG-034,
TX-01012,2025-03-05,DEBIT,53.55,dienstleister,Sanitaer Schulze GmbH,Rechnung RE-2025-0120 Sanitaer Schulze GmbH,INV-00106,
TX-01013,2025-03-06,DEBIT,478.97,dienstleister,Elektro Schmidt e.K.,Rechnung R20250111 Elektro Schmidt e.K.,INV-00110,
TX-01014,2025-03-07,DEBIT,154.94,dienstleister,Hausmeister Mueller GmbH,Rechnung R20250172 Hausmeister Mueller GmbH,INV-00118,
TX-01015,2025-03-12,DEBIT,454.82,dienstleister,Reinigungsservice Kowalski,Rechnung R20250038 Reinigungsservice Kowalski,INV-00116,
TX-01016,2025-03-14,DEBIT,1059.58,dienstleister,Hausmeister Mueller GmbH,Rechnung R20250014 Hausmeister Mueller GmbH,INV-00115,
TX-01017,2025-03-17,DEBIT,26448.24,versorger,GASAG Berliner Gaswerke AG,Rechnung 2025/00096 GASAG Berliner Gaswerke AG,INV-00119,
TX-01018,2025-03-17,DEBIT,1041.96,dienstleister,Heiztechnik Berlin GmbH,Rechnung R20250082 Heiztechnik Berlin GmbH,INV-00120,
TX-01019,2025-03-19,DEBIT,108.29,dienstleister,Sanitaer Schulze GmbH,Rechnung RE-2025-0115 Sanitaer Schulze GmbH,INV-00114,
TX-01020,2025-03-19,DEBIT,285.60,dienstleister,Aufzug Schindler & Co. GmbH,Rechnung R20250074 Aufzug Schindler & Co. GmbH,INV-00121,
TX-01021,2025-03-22,DEBIT,746.13,dienstleister,Gaertnerei Gruener Daumen,Rechnung R20250062 Gaertnerei Gruener Daumen,INV-00117,
TX-01022,2025-03-28,DEBIT,12.50,sonstige,Postbank Berlin,Kontofuehrungsgebuehr 03/2025,,
TX-01023,2025-04-01,CREDIT,1511.00,miete,Edelgard Wulf,Miete 04/2025 EH-021,MIE-002,
TX-01024,2025-04-01,CREDIT,1653.00,miete,Steffi Riehl,Miete 04/2025 EH-013,MIE-005,
TX-01025,2025-04-01,CREDIT,1070.00,miete,Ferenc Stahr,Miete 04/2025 EH-003,MIE-008,
TX-01026,2025-04-01,CREDIT,1127.00,miete,Wilma Roht,Miete 04/2025 EH-039,MIE-014,
TX-01027,2025-04-01,CREDIT,901.00,miete,Magrit Mitschke,Miete 04/2025 EH-032,MIE-016,
TX-01028,2025-04-01,CREDIT,2111.00,miete,Galina Wohlgemut,Miete 04/2025 EH-041,MIE-021,
TX-01029,2025-04-01,CREDIT,1206.00,miete,Jasmin Trub,Miete 04/2025 EH-019,MIE-025,
TX-01030,2025-04-01,CREDIT,983.00,miete,Kamil Trub,Miete 04/2025 EH-006,MIE-026,
TX-01031,2025-04-01,CREDIT,32.51,hausgeld,Marcus Dowerg,"Hausgeld 04/2025 EH-037,EH-032",EIG-001,
TX-01032,2025-04-01,CREDIT,34.35,hausgeld,Erdal Beckmann,"Hausgeld 04/2025 EH-043,EH-015",EIG-004,
TX-01033,2025-04-01,CREDIT,26.28,hausgeld,Josefine Nohlmans,"Hausgeld 04/2025 EH-007,EH-024",EIG-005,
TX-01034,2025-04-01,CREDIT,11.33,hausgeld,Ingbert Nerger,"Hausgeld 04/2025 EH-052,EH-050",EIG-010,
TX-01035,2025-04-01,CREDIT,35.63,hausgeld,Kunigunda Ditschlerin,"Hausgeld 04/2025 EH-005,EH-036",EIG-012,
TX-01036,2025-04-01,CREDIT,13.95,hausgeld,Jo Reuter,Hausgeld 04/2025 EH-051,EIG-032,
TX-01037,2025-04-02,CREDIT,1676.00,miete,Julius Nette,Miete 04/2025 EH-025,MIE-001,
TX-01038,2025-04-02,CREDIT,1726.00,miete,Ewa Thies,Miete 04/2025 EH-046,MIE-010,
TX-01039,2025-04-02,CREDIT,2404.00,miete,Hanna Schweitzer,Miete 04/2025 EH-034,MIE-015,
TX-01040,2025-04-02,CREDIT,2091.00,miete,Edeltraud Renner,Miete 04/2025 EH-029,MIE-017,
TX-01041,2025-04-02,CREDIT,1925.00,miete,Anika Zimmer,Miete 04/2025 EH-042,MIE-020,
TX-01042,2025-04-02,CREDIT,1914.00,miete,Carsten Austermühle,Miete 04/2025 EH-031,MIE-022,
TX-01043,2025-04-02,CREDIT,4096.00,miete,Björn Weinhage,Miete 04/2025 EH-037,MIE-023,
TX-01044,2025-04-02,CREDIT,36.83,hausgeld,Arnulf Heintze,"Hausgeld 04/2025 EH-025,EH-049",EIG-003,
TX-01045,2025-04-02,CREDIT,28.76,hausgeld,Winfried Ullmann,"Hausgeld 04/2025 EH-027,EH-026",EIG-006,
TX-01046,2025-04-02,CREDIT,27.48,hausgeld,Kranz Vermoegensverwaltung,"Hausgeld 04/2025 EH-011,EH-017",EIG-015,
TX-01047,2025-04-02,CREDIT,10.55,hausgeld,Dörte Kraus,Hausgeld 04/2025 EH-039,EIG-021,
TX-01048,2025-04-02,CREDIT,19.76,hausgeld,Tom Hartmann,Hausgeld 04/2025 EH-029,EIG-022,
TX-01049,2025-04-02,CREDIT,12.32,hausgeld,Oswald Gröttner,Hausgeld 04/2025 EH-022,EIG-028,
TX-01050,2025-04-02,CREDIT,13.95,hausgeld,Dorothe Wulf,Hausgeld 04/2025 EH-046,EIG-030,
TX-01051,2025-04-03,CREDIT,2019.00,miete,Joanna Schäfer,Miete 04/2025 EH-049,MIE-003,
TX-01052,2025-04-03,CREDIT,1537.00,miete,Horst-Günter Zänker,Miete 04/2025 EH-051,MIE-004,
TX-01053,2025-04-03,CREDIT,1256.00,miete,Chantal Täsche,Miete 04/2025 EH-045,MIE-006,
TX-01054,2025-04-03,CREDIT,1767.00,miete,David Jenkins,Miete 04/2025 EH-023,MIE-007,
TX-01055,2025-04-03,CREDIT,864.00,miete,Marliese Hermann,Miete 04/2025 EH-002,MIE-009,
TX-01056,2025-04-03,CREDIT,1863.00,miete,Peggy Hein,Miete 04/2025 EH-016,MIE-011,
TX-01057,2025-04-03,CREDIT,1460.00,miete,Alwine Sager,Miete 04/2025 EH-022,MIE-012,
TX-01058,2025-04-03,CREDIT,1583.00,miete,Kiara Mcintyre,Miete 04/2025 EH-010,MIE-013,
TX-01059,2025-04-03,CREDIT,1496.00,miete,Louise Ladeck,Miete Louise Ladeck,MIE-018,
TX-01060,2025-04-03,CREDIT,1006.00,miete,Jörgen Seidel,Miete 04/2025 EH-050,MIE-019,
TX-01061,2025-04-03,CREDIT,1330.00,miete,Anette Vogt,Miete 04/2025 EH-009,MIE-024,
TX-01062,2025-04-03,CREDIT,33.86,hausgeld,Dunja Schacht,"Hausgeld 04/2025 EH-012,EH-028",EIG-008,
TX-01063,2025-04-03,CREDIT,33.57,hausgeld,Dominic Jacobs,"Hausgeld 04/2025 EH-023,EH-016",EIG-013,
TX-01064,2025-04-03,CREDIT,34.57,hausgeld,Wolfgang Hettner,"Hausgeld 04/2025 EH-034,EH-010",EIG-016,
TX-01065,2025-04-03,CREDIT,1.63,hausgeld,Irmingard Margraf,Hausgeld 04/2025 EH-018,EIG-018,
TX-01066,2025-04-03,CREDIT,13.81,hausgeld,Willfried Harloff,Hausgeld 04/2025 EH-013,EIG-024,
TX-01067,2025-04-03,CREDIT,13.95,hausgeld,Ingolf Röhricht,Hausgeld 04/2025 EH-014,EIG-027,
TX-01068,2025-04-04,CREDIT,21.60,hausgeld,Hulda Eckbauer,"Hausgeld 04/2025 EH-019,EH-009",EIG-014,
TX-01069,2025-04-04,CREDIT,32.73,hausgeld,Osman Jacob,"Hausgeld 04/2025 EH-001,EH-030",EIG-017,
TX-01070,2025-04-04,CREDIT,10.84,hausgeld,Ronald Kelley,Hausgeld 04/2025 EH-045,EIG-020,
TX-01071,2025-04-04,CREDIT,11.97,hausgeld,Gottlob Hahn,Hausgeld 04/2025 EH-040,EIG-023,
TX-01072,2025-04-04,CREDIT,7.58,hausgeld,Silja Henschel,Hausgeld 04/2025 EH-020,EIG-026,
TX-01073,2025-04-04,CREDIT,8.36,hausgeld,Markus Fliegner,Hausgeld 04/2025 EH-006,EIG-035,
TX-01074,2025-04-04,DEBIT,214.20,dienstleister,Hausmeister Mueller GmbH,Rechnung R20250015 Hausmeister Mueller GmbH,INV-00126,
TX-01075,2025-04-05,CREDIT,37.61,hausgeld,Gertraud Holsten,"Hausgeld 04/2025 EH-047,EH-033",EIG-002,
TX-01076,2025-04-05,CREDIT,26.21,hausgeld,Anni Wagenknecht,"Hausgeld 04/2025 EH-048,EH-044",EIG-007,
TX-01077,2025-04-05,CREDIT,30.88,hausgeld,Caroline Bohlander,"Hausgeld 04/2025 EH-031,EH-035",EIG-011,
TX-01078,2025-04-05,CREDIT,10.20,hausgeld,Hiltrud Speer,Hausgeld 04/2025 EH-003,EIG-025,
TX-01079,2025-04-05,CREDIT,17.43,hausgeld,Sükrü Aumann,Hausgeld 04/2025 EH-041,EIG-029,
TX-01080,2025-04-05,CREDIT,13.46,hausgeld,Dörthe Hövel,Hausgeld 04/2025 EH-021,EIG-031,
TX-01081,2025-04-05,CREDIT,7.86,hausgeld,Xenia Conradi,Hausgeld 04/2025 EH-008,EIG-033,
TX-01082,2025-04-05,CREDIT,9.85,hausgeld,Harro Bloch,Hausgeld 04/2025 EH-004,EIG-034,
TX-01083,2025-04-05,DEBIT,571.20,dienstleister,TechClean International,Rechnung R20250161 TechClean International,INV-00123,
TX-01084,2025-04-08,DEBIT,339.15,dienstleister,Schornsteinfegermeister Bauer,Rechnung 2025/00090 Schornsteinfegermeister Bauer,INV-00122,
TX-01085,2025-04-10,DEBIT,94.25,dienstleister,Reinigungsservice Kowalski,Rechnung R20250039 Reinigungsservice Kowalski,INV-00127,
TX-01086,2025-04-16,DEBIT,214.20,dienstleister,Elektro Schmidt e.K.,Rechnung R20250176 Elektro Schmidt e.K.,INV-00124,
TX-01087,2025-04-17,DEBIT,714.00,dienstleister,Gaertnerei Gruener Daumen,Rechnung R20250063 Gaertnerei Gruener Daumen,INV-00128,
TX-01088,2025-04-23,DEBIT,271.91,dienstleister,Elektro Schmidt e.K.,Rechnung R20250101 Elektro Schmidt e.K.,INV-00129,
TX-01089,2025-04-28,DEBIT,12.50,sonstige,Postbank Berlin,Kontofuehrungsgebuehr 04/2025,,
TX-01090,2025-05-01,CREDIT,1511.00,miete,Edelgard Wulf,Miete 05/2025 EH-021,MIE-002,
TX-01091,2025-05-01,CREDIT,1537.00,miete,Horst-Günter Zänker,Miete 05/2025 EH-051,MIE-004,
TX-01092,2025-05-01,CREDIT,1767.00,miete,David Jenkins,Miete 05/2025 EH-023,MIE-007,
TX-01093,2025-05-01,CREDIT,1070.00,miete,Ferenc Stahr,Miete 05/2025 EH-003,MIE-008,
TX-01094,2025-05-01,CREDIT,1460.00,miete,Alwine Sager,Miete 05/2025 EH-022,MIE-012,
TX-01095,2025-05-01,CREDIT,1127.00,miete,Wilma Roht,Miete 05/2025 EH-039,MIE-014,
TX-01096,2025-05-01,CREDIT,901.00,miete,Magrit Mitschke,Miete 05/2025 EH-032,MIE-016,
TX-01097,2025-05-01,CREDIT,1006.00,miete,Jörgen Seidel,Miete 05/2025 EH-050,MIE-019,
TX-01098,2025-05-01,CREDIT,1925.00,miete,Anika Zimmer,Miete 05/2025 EH-042,MIE-020,
TX-01099,2025-05-01,CREDIT,1914.00,miete,Carsten Austermühle,Miete 05/2025 EH-031,MIE-022,
